"start_date","portfolio_value","returns","algo_volatility","beta","sharpe","alpha","gross_leverage","benchmark_period_return","max_drawdown"
"2015-01-30",109101.87772500003,-0.01626110441059724,0.21873182563358395,0.7289465224938206,4.673667109415474,0.4959765100585708,0.9994553006214081,0.06353000833061628,-0.0162611044
"2015-02-02",108982.17772500002,-0.001097139687198831,0.21438266225218922,0.7320547973083629,4.505084268856028,0.4707159654534584,0.999454702353719,0.062141572192641936,-0.0173404034
"2015-02-03",109019.72697500001,0.00034454486764566426,0.20997479809728348,0.7272895527194356,4.425233522261869,0.4932686653011214,1.0232927846680657,0.0572096055634026,-0.0170018331
"2015-02-04",108012.026975,-0.009243281266252791,0.20961326211700218,0.7450940001821259,3.8110553288642874,0.39829662188834575,1.023510095089575,0.05324350755188467,-0.0260879616
"2015-02-05",108026.126975,0.00013054101839297347,0.20559609244946034,0.7456039944796078,3.74223099807344,0.3939198210003819,1.0235070264584019,0.05179470462530267,-0.0259608261
"2015-02-06",106117.326975,-0.017669799459178497,0.2113104287113659,0.7846434446853894,2.7257248542835364,0.2380589042852075,1.023929862326802,0.045679548939354664,-0.043171903
"2015-02-09",105347.60097500001,-0.007253537399988727,0.20932576083663504,0.7635363060893526,2.3414306286229487,0.27991364588862994,1.0241047067185005,0.029416736088472728,-0.0501122914
"2015-02-10",105453.05937500001,0.0010010517470163316,0.2055726468406388,0.7596717293724954,2.344279746147646,0.24963801740950534,0.7766706863264012,0.03414949231530673,-0.0491614047
"2015-02-11",106876.60937500001,0.013499371269426508,0.2047697196947268,0.772397595334696,2.82878991483145,0.3041005700723951,0.779645335750061,0.04161686406606435,-0.0363256814
"2015-02-12",107685.00937500001,0.007563862707915308,0.20188687458877713,0.7694952069086132,3.0811904071129863,0.2957658008411625,0.7812995558835182,0.05177659458872008,-0.0290365812
"2015-02-13",108077.352375,0.003643431915706173,0.19863131132065343,0.7541646309891061,3.178274369372934,0.2574627248416046,0.7820934834405912,0.06311951416808426,-0.0254989421
"2015-02-16",108534.80937500001,0.004232681407782399,0.19556133786011934,0.7528905308464524,3.2956240661163823,0.2800817880530643,0.7830119248320649,0.06358433844036271,-0.0213741896
"2015-02-17",108534.80937500001,0,0.19270132463102957,0.753507488436304,3.246167968929015,0.2715542509002094,0.7830119248320649,0.06358433844036271,-0.0213741896
"2015-02-18",108764.72577500001,0.002118365539350742,0.1898488439923861,0.7477575664281524,3.2811393009006875,0.2451554901615338,1.028481423576687,0.07079816967896835,-0.0193011024
"2015-02-19",108870.27577500002,0.0009704433054734367,0.18715922689222658,0.747154221445457,3.272135011715634,0.2299850047030767,1.0284538107665135,0.07396138940200547,-0.0183493897
"2015-02-20",107405.72577500001,-0.01345224846336165,0.18913910723336672,0.7703028313475025,2.6659632614728688,0.15701049749412344,1.0288417977966033,0.06651212768783021,-0.0315547976
"2015-02-23",106301.77577500002,-0.010278316095667171,0.18922647484959082,0.7820854525287778,2.2343967892336694,0.12572340916298808,1.029141321510534,0.05701643183985805,-0.0415087835
"2015-02-24",105730.68920000002,-0.005372314534131251,0.18757810068428862,0.7833117140071318,2.0111750979130036,0.08319890269796902,0.7805727989144707,0.05787967691694651,-0.0466580998
"2015-02-25",106013.93920000002,0.002678976200223236,0.18518140148011977,0.782847017415456,2.077415128470738,0.0952677769921695,0.7811590685614291,0.05850145483960456,-0.0441041196
"2015-02-26",105362.28920000003,-0.006146833189271718,0.18383893015453695,0.7801710569842126,1.836037748823868,0.10174400881221632,0.7798055701318227,0.048432274499860206,-0.0499798521
"2015-02-27",105487.08920000002,0.0011844845147877476,0.18158354895278261,0.7222169690456378,1.8537228275792843,0.0433115035012194,0.780066078456168,0.06784019703719713,-0.0488545679
"2015-03-02",109092.98920000001,0.034183330181415165,0.19624157824008323,0.7876983775884632,2.696206135983179,0.1581260741322684,0.7873356540128611,0.08138046772187724,-0.0163412496
"2015-03-03",108947.2458,-0.00133595569310889,0.1941204744741129,0.7844127736179226,2.6243042630257474,0.12858067202159962,1.0434944836393467,0.08614944402187619,-0.0176553741
"2015-03-04",107439.09580000001,-0.013842938285641307,0.19553964260236623,0.8030441766663533,2.1509195558692586,0.07614909846945117,1.0441050268034737,0.0772634527388405,-0.0312539101
"2015-03-05",108577.69580000002,0.01059763200278167,0.1944808401640634,0.8030239549261087,2.414136897857178,0.12511393925705033,1.0436425194427452,0.07908652975478936,-0.0209874955
"2015-03-06",108577.69580000002,0,0.19240367426051294,0.8032202689920774,2.3882804758385445,0.12236953950657341,1.0436425194427452,0.07908652975478936,-0.0209874955
"2015-03-09",106392.6458,-0.020124298861755888,0.19687681514810765,0.8231266737088155,1.7487491474106676,0.09349990790056754,1.0445388322131566,0.05723375227884553,-0.0406894358
"2015-03-10",105694.2958,-0.006563893535581115,0.19564352247759279,0.8267066658310742,1.5513148761781945,0.07846913151563684,1.0448331119871086,0.05183696137732774,-0.0469862482
"2015-03-11",105511.9958,-0.0017247856056958838,0.19374849801053948,0.8271611297233874,1.4902912601780822,0.07387568989639443,1.0449105730971302,0.05037608509302438,-0.0486299926
"2015-03-12",106171.89580000001,0.006254265166691204,0.19213708088630876,0.8251560679293951,1.6341640971292721,0.06820028200240397,1.0446314362599898,0.059557873640237124,-0.0426798723
"2015-03-13",104808.34580000002,-0.012842852524443556,0.19275564385229912,0.8284045134202893,1.274706829029808,0.06236919804213631,1.0452120884442009,0.04407379236239284,-0.0549745935
"2015-03-16",104170.94580000002,-0.006081576759319567,0.19151237121705816,0.8308692362395159,1.1077862907687988,0.03841077013097563,1.0454887316574597,0.042311082135051414,-0.0607218381
"2015-03-17",105283.15700000002,0.010676788920927749,0.1908830916200034,0.8342695340908414,1.3518798334154918,0.04617200956414,0.5076832944893549,0.053195214120997925,-0.0506933634
"2015-03-18",105444.65700000002,0.0015339585609120741,0.18911054661059087,0.8293004749954693,1.3769062042846756,0.06989061225986615,0.5084373312533037,0.04867977833315118,-0.0492371663
"2015-03-19",105623.65700000002,0.0016975729742285564,0.18738877206076962,0.821179366733406,1.4055099667652922,0.09991748388171806,0.5092703805928628,0.042492182500874165,-0.0476231771
"2015-03-20",105324.65700000002,-0.00283080522387139,0.18588685749279352,0.8168563793872932,1.3246821526050032,0.11315768601508644,0.5078772770178591,0.03479541695340771,-0.0503191703
"2015-03-23",105087.15700000002,-0.0022549325748100935,0.18437218373119654,0.8172993036564226,1.2593991677221092,0.10962471549616548,0.506765065497014,0.03238074540910452,-0.0524606366
"2015-03-24",105072.73277500001,-0.0001372596367794949,0.18278895298883,0.8172460237379795,1.245569533804699,0.11043357655407113,0.756996586072661,0.031420913470244116,-0.0525906955
"2015-03-25",104579.68277500001,-0.004692463848406867,0.18159576198617142,0.8187174300250121,1.1243290851791425,0.09356758064873803,0.7558509253663204,0.029954000507079748,-0.0570363794
"2015-03-26",103505.08277500002,-0.010275418432009976,0.18148026183557997,0.7900002519151831,0.8726955807120331,0.12557178110755834,0.7533161455413366,0.007177611165440023,-0.0667257252
"2015-03-27",102975.73277500001,-0.00511424159865376,0.1803585570118024,0.7902402334710861,0.7487065718282355,0.10303847714325597,0.7520480594123161,0.007087060982528648,-0.0714987153
"2015-03-30",103739.53277500001,0.007417281522714591,0.17942675527908422,0.7691693469949517,0.9060039008672028,0.07625310192989493,0.7538736478563246,0.025305757784296112,-0.0646117599
"2015-03-31",103475.44877500003,-0.0025456447791485435,0.1781096066601829,0.7694328694632562,0.8421659322981471,0.06547284028047287,0.5059098619019252,0.025148804133916514,-0.0669929261
"2015-04-01",103992.69877500003,0.004998770298882425,0.17692523191792464,0.7627868987417145,0.9442973731835422,0.051390364112926856,0.5083674202395945,0.03664867736366029,-0.062329038
"2015-04-02",103992.69877500003,0,0.17556377308761245,0.7628063373696258,0.9372017059034764,0.050608818953013474,0.5083674202395945,0.03664867736366029,-0.062329038
"2015-04-03",103992.69877500003,0,0.17423326954651316,0.7628251936088256,0.9302635888368639,0.04985068918446658,0.5083674202395945,0.03664867736366029,-0.062329038
"2015-04-06",105083.69877500003,0.010491121134960656,0.17396419872881272,0.7675275874757128,1.1414886349191251,0.06291674198975945,0.5134716481148147,0.04554070532555676,-0.0524918184
"2015-04-07",105959.70055000001,0.008336228979488377,0.17328177994241908,0.7666999792077018,1.305074137240374,0.09246508652894506,0.7451837782680483,0.04558899875644262,-0.0445931732
"2015-04-08",107032.50055000001,0.010124603924241676,0.17291013837222002,0.7710098849524213,1.499990081752858,0.10951288944225422,0.747737832796059,0.052120685283782775,-0.0349200575
"2015-04-09",107506.65055,0.004429962838983622,0.17179013548956834,0.7693217893211779,1.580030967829646,0.10399489085055523,0.7488504161196751,0.05983556086783137,-0.0306447892
"2015-04-10",107334.60055000002,-0.0016003661086992013,0.17064958835895389,0.7695361968674908,1.5356763658678767,0.09627423406817219,0.7484478405691518,0.06008306470112257,-0.0321961124
"2015-04-13",106749.85055000002,-0.005447917046354536,0.16988856415083983,0.760982386595897,1.4107255242393548,0.061915184138279816,0.747069898356874,0.06656042111871585,-0.0374686277
"2015-04-14",106749.85055000002,0,0.16873005920638343,0.7610175836969971,1.4012168507448133,0.061070382189838124,0.747069898356874,0.06656042111871585,-0.0374686277
"2015-04-15",106430.94145000003,-0.0029874430582984062,0.1677405299146545,0.7547094822053385,1.330848473307902,0.07570748089741612,0.9894289063436634,0.05644294734808564,-0.0403441354
"2015-04-16",106922.24145000003,0.004616138815523019,0.1667569068999368,0.7476942744079632,1.412871257167196,0.10369562350117666,0.9894774797577907,0.05119103673922609,-0.0359142307
"2015-04-17",106218.84145000002,-0.006578612554890548,0.16621290584404538,0.7446859456615785,1.2695537460588298,0.1095304173798328,0.9894077977631714,0.03903316551365954,-0.0422565775
"2015-04-20",103948.89145000002,-0.021370502342265913,0.16988620470679008,0.7663032244214132,0.8197706221398856,0.08159899600424288,0.9891764940029092,0.01996933367138598,-0.0627240355
"2015-04-21",101874.08972500003,-0.01995982541091348,0.17272371564648914,0.7829882502324599,0.42747760734710777,0.03645561404678515,0.751549782743347,0.011475726514299511,-0.0814319001
"2015-04-22",101675.48972500002,-0.001949465271651592,0.1716731870646453,0.7772039302358837,0.3889469417091265,0.014950679305887839,0.7510644916148693,0.017747835850627114,-0.0832226167
"2015-04-23",101463.489725,-0.002085064950986785,0.17064720536900832,0.7767901390370108,0.3484413910433572,0.017308437011565984,0.7505443604039215,0.013956801526070928,-0.0851341571
"2015-04-24",100503.53372500002,-0.009461097805740695,0.17044041676034066,0.7782062873963308,0.17401888976757393,0.014443472745933444,0.7481616935554172,0.0027225421662004923,-0.0937897923
"2015-04-27",99015.73972500002,-0.014803399889111652,0.17138154167477246,0.787526691199577,-0.09127446095142264,-0.004527514709843335,0.7443776131421512,-0.008318664203702864,-0.1072047844
"2015-04-28",99108.08962500002,0.0009326789887798422,0.17035470740678146,0.7806235159038168,-0.07430670835107697,-0.022243334142181204,0.49579807446520535,0.00035012737392259297,-0.1063720931
"2015-04-29",98557.48962500002,-0.005555550531579583,0.16960276347240746,0.7814673265130567,-0.1708707264325113,-0.02564187574700398,0.49298130649297156,-0.005185507141392542,-0.1113366881
"2015-04-30",99244.43962500003,0.006970043602102467,0.16903779413163758,0.7698406156279762,-0.048624157035700895,0.010978258180776405,0.49649078765706206,-0.012218238014175542,-0.105142666
"2015-05-01",99244.43962500003,0,0.1680521517827697,0.7698400513267516,-0.04834716613424794,0.010852057394856864,0.49649078765706206,-0.012218238014175542,-0.105142666
"2015-05-04",100963.93362500002,0.01732584723635081,0.16964590594329193,0.7770820001047216,0.24511295118893012,0.019599366634545392,0.5050659395799665,0.005946128677845275,-0.0896385046
"2015-05-05",101571.48612500002,0.006017520100361533,0.16896648729412855,0.7762785206949251,0.344172167152354,0.03832645768298219,0.7491497161551448,0.00508276286717968,-0.084160386
"2015-05-06",100753.38612500002,-0.008054425815855469,0.16858557294058005,0.7352844402164727,0.20734288541983037,0.07272032891364158,0.7471128554092552,-0.022420225288856455,-0.0915369482
"2015-05-07",99966.38612500002,-0.007811151865641576,0.16816754055904345,0.7376970312178077,0.07694716775775234,0.060429087925352086,0.7451219643656993,-0.027213348304298224,-0.0986330911
"2015-05-08",101755.02722200002,0.017892425307477318,0.16982763346923188,0.7477353731125226,0.36395166709105864,0.0753078373347611,0.7467522939600908,-0.011010902242023834,-0.082505451
"2015-05-11",102074.67722200003,0.00314136813410334,0.16896940072682481,0.731231744722404,0.4122434646403136,0.05036329748880312,0.7475453469624491,0.005137213710503685,-0.0796232628
"2015-05-12",101390.51712200002,-0.006702544829135664,0.16844653531329268,0.7057670439939252,0.3024519306148477,0.07759080833310215,0.5053855277051498,-0.018804254651262342,-0.0857921292
"2015-05-13",101779.71712200002,0.0038386232859596225,0.1676527945825679,0.6978602111819482,0.36142045416997587,0.06194690787248376,0.5072769060471274,-0.005704661523417309,-0.0822828296
"2015-05-14",101925.21712200002,0.0014295579130524985,0.1667792050399803,0.6975716715708211,0.3820294024683344,0.06755506427290617,0.5079802767358974,-0.0070629142670878275,-0.0809708997
"2015-05-15",102397.16712200001,0.00463035560115701,0.16605825469879631,0.6980924259317284,0.45217316348007336,0.07047799556416819,0.510248002640051,-0.002456928296329486,-0.0767154682
"2015-05-18",102767.46712200002,0.0036163109821076684,0.16528574392145864,0.6901427037746055,0.5059116109418815,0.05520397804705358,0.5120127164128161,0.010980718847717563,-0.0733765842
"2015-05-19",102984.238647,0.0021093399601125684,0.1644647393859855,0.6898647155109914,0.5359480704462181,0.061704583371677266,1.002475731785268,0.010014850229996375,-0.0714220204
"2015-05-20",103663.738647,0.006598097038218909,0.16393235282653315,0.6909122796989053,0.6337389592602248,0.06568700779089903,1.0024595037409194,0.016969104277589686,-0.0652951728
"2015-05-21",104609.188647,0.009120354063434678,0.16368958383943688,0.6904852449521052,0.7674125231267177,0.08827594411843559,1.0024372749306023,0.01669745372885556,-0.0567703338
"2015-05-22",104547.488647,-0.0005898143442083424,0.16288620596823444,0.6888004298756515,0.754690699176956,0.07837447125643941,1.0024387133186992,0.021279292984170972,-0.0573266642
"2015-05-25",103715.58864700001,-0.007957149528563693,0.16262313646030485,0.6898765565936866,0.6288603629069403,0.0757753646661034,1.002458274173883,0.010570224685186203,-0.0648276569
"2015-05-26",103757.93864700002,0.0004083282036237163,0.16183177834898166,0.6889001410545859,0.6319730118005141,0.08223561049926136,1.002457270800911,0.006839557149237896,-0.0644457996
"2015-05-27",103396.28864700001,-0.0034855164309922923,0.16116465067059488,0.6891242995873167,0.5766403796533927,0.07402275876611641,1.0024658656160323,0.0062660726574659265,-0.0677066892
"2015-05-28",102733.338647,-0.006411738841646003,0.16073572426436314,0.6901504849266228,0.4778919412569475,0.0611245230136872,1.00248177812926,0.004382628852909409,-0.0736843104
"2015-05-29",102219.68864700002,-0.004999837509076993,0.16018273826540674,0.6711637279983815,0.4015482506197147,0.027421026721850164,1.0024942489688113,0.018224733480627364,-0.0783157383
"2015-06-01",103670.58864700001,0.014193938752938822,0.16084790147815473,0.670835155568716,0.6020888189290372,0.060350616045747506,1.0024593412300198,0.018194550086323646,-0.0652334084
"2015-06-02",102113.988647,-0.015014866032064826,0.16180460087227738,0.6699674910877503,0.3784995651725325,0.06130315215914904,1.0024968308101387,-0.005583927946201883,-0.0792688035
"2015-06-03",101616.83864700001,-0.004868578796961918,0.1612463852486489,0.6665698848642394,0.30718670243950436,0.06838252909617594,1.0025090462997543,-0.017820275996958346,-0.0837514559
"2015-06-04",103085.38864700001,0.014451837112365808,0.16194251409731447,0.6660123268428421,0.5057108136123504,0.10138751935711982,1.0024733025343977,-0.01835754041556592,-0.0705099812
"2015-06-05",103156.83864700001,0.0006931147172046523,0.16121233862955442,0.6657524815141258,0.5131392198295687,0.10497277914527452,1.0024715894393823,-0.02028324097214762,-0.069865738
"2015-06-08",102103.13864700001,-0.01021454334797648,0.1612614218762359,0.6693840431289116,0.3671861705743358,0.09436319331148123,1.0024970961361086,-0.02880099484467713,-0.0793666347
"2015-06-09",102580.68864700002,0.00467713339989509,0.16068208092703398,0.6680486733555386,0.42962151137324944,0.10779771465094946,1.0024854712554851,-0.03142695014910679,-0.0750607097
"2015-06-10",103519.938647,0.009156206810349328,0.160515212098398,0.6683061763059661,0.5513261370888451,0.10831030590822517,1.002462920248334,-0.019106088594299853,-0.0665917742
"2015-06-11",102858.38864700001,-0.006390556337710503,0.16012441083378667,0.6581129973465655,0.4612063842218143,0.12119155792764645,1.0024787609095744,-0.03831480072923166,-0.0725567721
"2015-06-12",103538.33864700001,0.006610544934098855,0.1597020831366823,0.6590857214834512,0.5476277804586608,0.13133547698281492,1.0024624825579755,-0.03619592644910563,-0.0664258669
"2015-06-15",104024.78864700001,0.0046982596626210385,0.15914521414636118,0.6596453231687494,0.6079334888452252,0.13482243749136721,1.0024509672772821,-0.03245318555543575,-0.0620396933
"2015-06-16",104177.08864700001,0.001464074111381481,0.15847723053832713,0.658978840815193,0.6249293632600404,0.13093568113012863,1.0024473841255435,-0.028420684076449376,-0.0606664499
"2015-06-17",105672.03864700001,0.014350084259558997,0.15910079219518825,0.6638035447369257,0.8067020973894155,0.15254615365242993,1.0024127608046978,-0.023078223284678567,-0.0471869343
"2015-06-18",108787.28864700001,0.0294803624486376,0.16386008880677178,0.6827081553444865,1.151490543469313,0.19877258247352542,1.0023436686047698,-0.013051299696959728,-0.0190976597
"2015-06-19",110924.08864700001,0.01964200070224775,0.16542534283261107,0.690183323212112,1.3765046847607827,0.22904398307060206,1.0022985210526396,-0.006972364084176341,0
"2015-06-22",112329.68864700002,0.012671729081977189,0.1656048589057663,0.6914494332893897,1.5206018809733022,0.2310738825086009,1.0022697592779877,0.008499643835946369,0
"2015-06-23",112364.29814700002,0.00030810643576844145,0.16493323776876942,0.6906661729964972,1.5182774330771975,0.2250794220305484,1.027886098206218,0.011934393374140484,0
"2015-06-24",111539.198147,-0.007343079729119898,0.1646927751856428,0.6920387336816434,1.418443818002941,0.21187064292180324,1.0280923828129946,0.00943532905936384,-0.0073430797
"2015-06-25",113354.94814700002,0.016279030423071512,0.16546325680513582,0.6963236840765978,1.5974028760811936,0.23642568019003316,1.0276423914811073,0.013920581452906866,0
"2015-06-26",113608.748147,0.0022389847478987645,0.1648138751461606,0.695852991934632,1.618025176516217,0.24180406640491497,1.0275806388513817,0.01188018399797075,0
"2015-06-29",113301.248147,-0.002706657761972003,0.1642486909370408,0.6949157573922663,1.5784654518079029,0.2448545066369266,1.0276554928056452,0.004310188706580176,-0.0027066578
"2015-06-30",114473.54814700002,0.010346752742556241,0.16412336639281086,0.6973710690290329,1.6905781128111486,0.25491327561560245,1.0273722786068993,0.010358940925059512,0
"2015-07-01",114888.498147,0.0036248548832183377,0.16352374975326625,0.6938772950552186,1.7266952329613419,0.24650157676874088,1.0272734164301704,0.0205669648786011,0
"2015-07-02",114398.041153,-0.004268982551869265,0.1630650152556525,0.6943002449008612,1.6679739876239805,0.23767382679509838,1.0255721935228546,0.01958298622429755,-0.0042689826
"2015-07-03",115466.99115300001,0.009344128529004793,0.16284233178881968,0.6961315067019638,1.7671478583605549,0.2473274166690928,1.0253354557678191,0.024412329312903935,0
"2015-07-06",116692.291153,0.01061169073312389,0.16274718745940026,0.698286037203035,1.8784298905812948,0.2596414846202312,1.0250694267641414,0.028909655064168538,0
"2015-07-07",116415.941153,-0.0023681941392140254,0.16220856834024006,0.6985959363459148,1.8431464746869406,0.25497967022823587,1.0251289369653875,0.027539328962776333,-0.0023681941
"2015-07-08",113439.991153,-0.02556307985423457,0.16568322042323602,0.7181611283122566,1.5031200978766246,0.22742298447917472,1.0257881618049,0.009700822195659597,-0.0278707357
"2015-07-09",111819.32915060001,-0.014286513829273394,0.16637281996888348,0.7221468873963018,1.3267703177124048,0.2046796183291977,1.0251961880902134,0.005535513781736556,-0.0417590738
"2015-07-10",112889.2291506,0.009568113206608816,0.16617870272398738,0.7238695404779005,1.4245329054924996,0.21563143273912658,1.0249573929293236,0.009398988252621754,-0.0325905162
"2015-07-13",113686.82915060001,0.007065333034881181,0.1657779149433268,0.7217568872854654,1.4954557097857462,0.21140923774796108,1.0247822977424041,0.021363806488221115,-0.025755446
"2015-07-14",113331.6291506,-0.0031243724770393683,0.16526877174838137,0.7219838881553351,1.454997495198075,0.20507130405911347,1.0248599695470368,0.020693735134676983,-0.0287993489
"2015-07-15",114257.37915060001,0.008168505181989732,0.16495741088701418,0.7228367985331353,1.5364653525719913,0.20754130724109562,1.0246585460855566,0.02910886546657343,-0.0208660913
"2015-07-16",115966.97915060002,0.014962709741019192,0.16542288345523254,0.7278918836873342,1.6829333257948351,0.21963411548003203,1.0242950266535886,0.039280669346950736,-0.0062155948
"2015-07-17",116384.27915060002,0.003598438133480032,0.1648687051209532,0.7278703920095927,1.7154323548416488,0.22420497391929767,1.0242079159656459,0.039497989785938215,-0.0026395231
"2015-07-20",116313.07915060001,-0.0006117664732698099,0.16430328249466,0.7279469886025854,1.7027369071954228,0.22250646508580735,1.0242227346225787,0.03872529489176113,-0.0032496748
"2015-07-21",114796.82915060001,-0.013035937240013978,0.16479376665062986,0.7330383451510176,1.5474466283709425,0.20878446402928852,1.024542671345947,0.02979101017783936,-0.0162432495
"2015-07-22",116562.62915060003,0.015381957960559123,0.16530962913050232,0.7379870312463257,1.6936923490337163,0.2181214793862659,1.024170875948241,0.042353338887076486,-0.0011111445
"2015-07-23",116794.1291506,0.001986056780693156,0.16474262062305833,0.7360576607289018,1.7086892582532032,0.22664674593079467,1.0241229663673168,0.03707728156277401,0
"2015-07-24",116069.97915060002,-0.00620022603247656,0.16445676230782744,0.7368134589653693,1.6353846369330118,0.2244560306069731,1.0242734673514882,0.028837214917839304,-0.006200226
"2015-07-27",114795.02915060002,-0.010984321780102658,0.16464914753243926,0.7340797888314347,1.5088435118349692,0.22794943689719932,1.0245430561780144,0.009453439095945537,-0.0171164425
"2015-07-28",116062.67915060002,0.011042725537679507,0.16461235670684493,0.7314751676369232,1.6125081779997459,0.24871917447891365,1.0242749940809497,0.00655583324278175,-0.0062627292
"2015-07-29",116146.22915060002,0.0007198696481199657,0.16405960562348854,0.7303260536454301,1.6145263764504225,0.24269688582780619,1.0242575318200542,0.01114962512224138,-0.0055473679
"2015-07-30",116657.07915060001,0.004398334786552579,0.16356899199748967,0.7300769142909114,1.6535204011425408,0.24163604591407276,1.0241513062894607,0.016794040590627057,-0.0011734323
"2015-07-31",117630.92915060002,0.008347971739827303,0.16329534224072859,0.7280285060046774,1.7301494763926741,0.23805129507483028,1.0239513610046633,0.0302015043403705,0
"2015-08-03",118415.62915060003,0.006670864590344086,0.16291306692217083,0.7283536184663432,1.7903173259750946,0.24602895245671486,1.0237926435016176,0.031432986827965026,0
"2015-08-04",117248.38492560002,-0.009857180453059203,0.16298995180062154,0.7303527666747361,1.6788901158594232,0.2318352130944819,1.0333003740467517,0.02827580378378869,-0.0098571805
"2015-08-05",117554.03492560002,0.0026068589362142976,0.16247147681445603,0.7292658542073785,1.699467739702794,0.22753285064333686,1.0332137903804928,0.034439252900622774,-0.0072760178
"2015-08-06",117082.9841576,-0.004007099954485983,0.16207633969281549,0.7282606243692286,1.6527523893598333,0.2168256259720516,1.0307851381508029,0.036938437948976555,-0.011253962
"2015-08-07",116894.43415760002,-0.0016103962617333865,0.16159152852144332,0.7283535881879708,1.6311562170859257,0.21612691466563652,1.0308347943884173,0.03403479541695198,-0.0128462349
"2015-08-10",117622.6841576,0.00622998011195418,0.16120907928031017,0.7254321035426234,1.6863145501585184,0.2301532148958184,1.0306438836030176,0.02932618590556091,-0.0066962866
"2015-08-11",118785.74815760003,0.009888092661120233,0.16108035037923268,0.7177923456780114,1.774339116268354,0.25325366666713545,0.794625630296717,0.02168978714670211,0
"2015-08-12",117866.09815760003,-0.007742090396061997,0.16095894660553106,0.7170217730922473,1.68882227492206,0.2545783927986775,0.793023197179392,0.008058966279110624,-0.0077420904
"2015-08-13",118360.64815760002,0.004195862998185621,0.16050254720654517,0.7171433257008901,1.7240231092004412,0.25870128708718004,0.7938880148314432,0.008831661173287486,-0.0035787121
"2015-08-14",119358.89815760002,0.008433968684176233,0.16026470044321967,0.7086346288722865,1.7977852856862477,0.24897251163228817,0.7956118183548542,0.028475014186193803,0
